AFS.py,AFS.R,wv,AFS_rpy.py
0.439147474,0.439717487,5039.23354,0.439717487
0.407194721,0.407743237,5039.241839,0.407743237
0.408988472,0.409559394,5039.250136,0.409559394
0.422127674,0.422737497,5039.258434,0.422737497
0.448492764,0.449162433,5039.26673,0.449162433
0.483208076,0.483952932,5039.275027,0.483952932
0.543225359,0.544088867,5039.283322,0.544088867
0.583058827,0.58401359,5039.291618,0.58401359
0.651075227,0.652172412,5039.299912,0.652172412
0.692348135,0.693547732,5039.308207,0.693547732
0.733963966,0.735270319,5039.3165,0.735270319
0.774360316,0.775774932,5039.324793,0.775774932
0.797024378,0.798517615,5039.333086,0.798517615
0.80670034,0.808249151,5039.341378,0.808249151
0.822039744,0.82365593,5039.34967,0.82365593
0.792124071,0.793717746,5039.357961,0.793717746
0.790065363,0.791690866,5039.366252,0.791690866
0.745884203,0.747452523,5039.374542,0.747452523
0.720436535,0.721983675,5039.382831,0.721983675
0.677067967,0.678552129,5039.391121,0.678552129
0.625799784,0.627199211,5039.399409,0.627199211
0.578394589,0.579713355,5039.407697,0.579713355
0.524414235,0.525632711,5039.415985,0.525632711
0.497261706,0.498434458,5039.424272,0.498434458
0.47867041,0.47981578,5039.432558,0.47981578
0.46337777,0.464501715,5039.440844,0.464501715
0.477568595,0.478732295,5039.44913,0.478732295
0.499564577,0.500787433,5039.457415,0.500787433
0.545060918,0.546401179,5039.465699,0.546401179
0.575870803,0.577293175,5039.473983,0.577293175
0.627647537,0.629204689,5039.482267,0.629204689
0.669475308,0.671143552,5039.49055,0.671143552
0.722996593,0.724806077,5039.498832,0.724806077
0.753445314,0.755339171,5039.507114,0.755339171
0.784925423,0.786906882,5039.515396,0.786906882
0.804033775,0.80607211,5039.523677,0.80607211
0.793660482,0.795681011,5039.531957,0.795681011
0.80340053,0.805454412,5039.540237,0.805454412
0.810928245,0.813009971,5039.548516,0.813009971
0.823846498,0.825970083,5039.556795,0.825970083
0.846231805,0.848421986,5039.565074,0.848421986
0.875940317,0.878216552,5039.573351,0.878216552
0.910816363,0.913192715,5039.581629,0.913192715
0.936600912,0.939054248,5039.589906,0.939054248
0.949531055,0.95202806,5039.598182,0.95202806
0.968760531,0.97131806,5039.606458,0.97131806
0.960930239,0.963476924,5039.614733,0.963476924
0.972900435,0.97548875,5039.623008,0.97548875
0.977401435,0.980011631,5039.631282,0.980011631
0.969701969,0.972301388,5039.639556,0.972301388
0.964055754,0.96664972,5039.647829,0.96664972
0.962012928,0.964611016,5039.656102,0.964611016
0.951953008,0.954533404,5039.664374,0.954533404
0.971538024,0.974181134,5039.672646,0.974181134
0.950578553,0.953174018,5039.680917,0.953174018
0.962611723,0.965249497,5039.689188,0.965249497
0.96087246,0.963514861,5039.697458,0.963514861
0.952605174,0.955234111,5039.705727,0.955234111
0.958084031,0.960737373,5039.713997,0.960737373
0.942206086,0.944824544,5039.722265,0.944824544
0.957847204,0.96051833,5039.730533,0.96051833
0.938321216,0.940946865,5039.738801,0.940946865
0.945650596,0.94830576,5039.747068,0.94830576
0.942537629,0.945192992,5039.755335,0.945192992
0.949635165,0.952319492,5039.763601,0.952319492
0.942551045,0.945224212,5039.771866,0.945224212
0.936692556,0.939357884,5039.780132,0.939357884
0.93989184,0.942575041,5039.788396,0.942575041
0.946516905,0.949227817,5039.79666,0.949227817
0.941934112,0.944640622,5039.804924,0.944640622
0.935049087,0.937744442,5039.813187,0.937744442
0.927677318,0.930359953,5039.821449,0.930359953
0.918310593,0.920974556,5039.829711,0.920974556
0.91481382,0.917475996,5039.837973,0.917475996
0.906183791,0.908829103,5039.846234,0.908829103
0.894663499,0.897283304,5039.854494,0.897283304
0.898848794,0.901488992,5039.862754,0.901488992
0.893543632,0.896176316,5039.871014,0.896176316
0.88638024,0.888999803,5039.879273,0.888999803
0.871983451,0.874568305,5039.887531,0.874568305
0.877900165,0.880510434,5039.895789,0.880510434
0.868905334,0.871496641,5039.904046,0.871496641
0.866526878,0.869118842,5039.912303,0.869118842
0.873317389,0.875937468,5039.92056,0.875937468
0.871865021,0.874488526,5039.928815,0.874488526
0.872001466,0.874633163,5039.937071,0.874633163
0.87330894,0.875952377,5039.945326,0.875952377
0.87815656,0.880822508,5039.95358,0.880822508
0.883260307,0.885949639,5039.961834,0.885949639
0.874644083,0.877315003,5039.970087,0.877315003
0.869539669,0.872202792,5039.97834,0.872202792
0.859059299,0.861698036,5039.986592,0.861698036
0.86483917,0.867503446,5039.994844,0.867503446
0.826742243,0.829296623,5040.003095,0.829296623
0.805087701,0.807582476,5040.011346,0.807582476
0.785821287,0.788263519,5040.019596,0.788263519
0.732054108,0.734335942,5040.027846,0.734335942
0.694931938,0.697104465,5040.036095,0.697104465
0.638681491,0.64068409,5040.044344,0.64068409
0.58509265,0.586932689,5040.052592,0.586932689
0.532180284,0.533858938,5040.06084,0.533858938
0.47187066,0.47336357,5040.069087,0.47336357
0.420930925,0.42226672,5040.077334,0.42226672
0.379666026,0.380874563,5040.08558,0.380874563
0.351837336,0.352965765,5040.093826,0.352965765
0.327569302,0.328630175,5040.102071,0.328630175
0.326826608,0.327895193,5040.110315,0.327895193
0.342531948,0.343662348,5040.11856,0.343662348
0.36901162,0.370240526,5040.126803,0.370240526
0.393296433,0.394617907,5040.135046,0.394617907
0.425444091,0.426886058,5040.143289,0.426886058
0.44780953,0.449340252,5040.151531,0.449340252
0.475594902,0.477234165,5040.159773,0.477234165
0.500716912,0.502456842,5040.168014,0.502456842
0.516014323,0.517821708,5040.176254,0.517821708
0.513300463,0.515112359,5040.184494,0.515112359
0.527386421,0.529262226,5040.192734,0.529262226
0.528956533,0.530851936,5040.200973,0.530851936
0.564456053,0.566493382,5040.209211,0.566493382
0.586126823,0.588257417,5040.217449,0.588257417
0.614636761,0.616886466,5040.225687,0.616886466
0.657856415,0.660269571,5040.233924,0.660269571
0.704632458,0.707228008,5040.24216,0.707228008
0.741142838,0.743885211,5040.250396,0.743885211
0.776948948,0.779830222,5040.258632,0.779830222
0.824005874,0.827068618,5040.266867,0.827068618
0.841979091,0.845115926,5040.275101,0.845115926
0.871982075,0.875238425,5040.283335,0.875238425
0.897343583,0.90070281,5040.291568,0.90070281
0.907227576,0.910632281,5040.299801,0.910632281
0.924414997,0.927893078,5040.308034,0.927893078
0.916512289,0.919969678,5040.316266,0.919969678
0.931726805,0.935251044,5040.324497,0.935251044
0.937529793,0.941085775,5040.332728,0.941085775
0.934343066,0.937897014,5040.340958,0.937897014
0.939023759,0.942605924,5040.349188,0.942605924
0.963160436,0.966845692,5040.357417,0.966845692
0.964254182,0.967955004,5040.365646,0.967955004
0.953854671,0.957527206,5040.373874,0.957527206
0.968879951,0.97262254,5040.382102,0.97262254
0.958330848,0.96204517,5040.390329,0.96204517
0.965195943,0.968949881,5040.398556,0.968949881
0.97059565,0.974389528,5040.406782,0.974389528
0.973959157,0.977788098,5040.415008,0.977788098
0.987277475,0.991180604,5040.423233,0.991180604
0.997713323,1.001679392,5040.431458,1.001679392
0.99350182,0.997469776,5040.439682,0.997469776
0.983894,0.987843125,5040.447906,0.987843125
0.998378358,1.002405081,5040.456129,1.002405081
0.995678023,0.999715358,5040.464352,0.999715358
1.004976652,1.009060277,5040.472574,1.009060277
1.000145084,1.00422965,5040.480796,1.00422965
0.990932586,0.995019924,5040.489017,0.995019924
0.989325182,0.993444786,5040.497238,0.993444786
0.996432786,1.000617331,5040.505458,1.000617331
0.982225238,0.986385554,5040.513677,0.986385554
0.993016658,0.997259147,5040.521897,0.997259147
0.988271335,0.992530497,5040.530115,0.992530497
0.990263298,0.994568762,5040.538333,0.994568762
0.978244873,0.982536068,5040.546551,0.982536068
0.978900182,0.983233015,5040.554768,0.983233015
0.97537707,0.979733727,5040.562985,0.979733727
0.983525774,0.987959413,5040.571201,0.987959413
0.976777715,0.981221586,5040.579416,0.981221586
0.966411024,0.970846659,5040.587631,0.970846659
0.956530735,0.96096159,5040.595846,0.96096159
0.961405084,0.965900575,5040.60406,0.965900575
0.945216312,0.949678414,5040.612273,0.949678414
0.937755561,0.942225419,5040.620486,0.942225419
0.947177503,0.951736734,5040.628699,0.951736734
0.920760063,0.925236424,5040.636911,0.925236424
0.9199511,0.924468892,5040.645122,0.924468892
0.916055162,0.920600154,5040.653333,0.920600154
0.893143491,0.897621164,5040.661544,0.897621164
0.902270759,0.906842261,5040.669754,0.906842261
0.90625582,0.910897096,5040.677963,0.910897096
0.889796266,0.894403264,5040.686172,0.894403264
0.901592858,0.90631302,5040.69438,0.90631302
0.892198695,0.896922674,5040.702588,0.896922674
0.87018618,0.874846778,5040.710796,0.874846778
0.837863242,0.842403386,5040.719002,0.842403386
0.818393387,0.822880982,5040.727209,0.822880982
0.768260796,0.772524665,5040.735415,0.772524665
0.719531967,0.723574744,5040.74362,0.723574744
0.656748486,0.660484913,5040.751825,0.660484913
0.59157058,0.594979259,5040.760029,0.594979259
0.524825468,0.527888934,5040.768233,0.527888934
0.473764891,0.47656695,5040.776436,0.47656695
0.404362725,0.406786551,5040.784639,0.406786551
0.366504568,0.368731597,5040.792841,0.368731597
0.335604704,0.337672429,5040.801043,0.337672429
0.321285148,0.323283087,5040.809245,0.323283087
0.338884444,0.341010482,5040.817445,0.341010482
0.36441896,0.366725447,5040.825646,0.366725447
0.40782408,0.410422981,5040.833845,0.410422981
0.458378903,0.461319709,5040.842045,0.461319709
0.521268571,0.524644986,5040.850243,0.524644986
0.589186553,0.593057102,5040.858441,0.593057102
0.655722259,0.660092089,5040.866639,0.660092089
0.720634456,0.725507286,5040.874836,0.725507286
0.77127854,0.776571439,5040.883033,0.776571439
0.810848822,0.816497266,5040.891229,0.816497266
0.846669986,0.852658191,5040.899425,0.852658191
0.872141641,0.878405536,5040.90762,0.878405536
0.900313806,0.906881343,5040.915815,0.906881343
0.914799458,0.921578288,5040.924009,0.921578288
0.918032838,0.92494428,5040.932202,0.92494428
0.928629901,0.935733678,5040.940396,0.935733678
0.932901724,0.940153784,5040.948588,0.940153784
0.936745071,0.944145547,5040.95678,0.944145547
0.93966213,0.947206888,5040.964972,0.947206888
0.942796928,0.950490648,5040.973163,0.950490648
0.952850236,0.960753084,5040.981353,0.960753084
0.944867853,0.952832276,5040.989544,0.952832276
0.944210008,0.952298026,5040.997733,0.952298026
0.955774035,0.964093033,5041.005922,0.964093033
0.955644417,0.964095061,5041.014111,0.964095061
0.953429845,0.961993866,5041.022299,0.961993866
0.946654652,0.955289935,5041.030486,0.955289935
0.951418473,0.960229702,5041.038673,0.960229702
0.94781379,0.956722899,5041.04686,0.956722899
0.934123917,0.943032537,5041.055046,0.943032537
0.906030024,0.91479347,5041.063231,0.91479347
0.918378546,0.927383818,5041.071416,0.927383818
0.894754846,0.903645281,5041.079601,0.903645281
0.885871376,0.89478635,5041.087785,0.89478635
0.879886301,0.888849861,5041.095968,0.888849861
0.884895982,0.894016397,5041.104151,0.894016397
0.890833433,0.900117574,5041.112333,0.900117574
0.886108675,0.895441288,5041.120515,0.895441288
0.897738327,0.907287831,5041.128697,0.907287831
0.90890266,0.918661638,5041.136878,0.918661638
0.931930852,0.942024967,5041.145058,0.942024967
0.940088606,0.950354492,5041.153238,0.950354492
0.954627904,0.96513193,5041.161417,0.96513193
0.963762082,0.97444145,5041.169596,0.97444145
0.968577324,0.979357066,5041.177774,0.979357066
0.969438339,0.980263619,5041.185952,0.980263619
0.979327781,0.990299135,5041.194129,0.990299135
0.98136973,0.992398992,5041.202306,0.992398992
0.99727907,1.00852203,5041.210483,1.00852203
0.985059752,0.996198721,5041.218658,0.996198721
0.998086367,1.009406143,5041.226834,1.009406143
0.985306761,0.99650975,5041.235008,0.99650975
0.998178354,1.009555494,5041.243183,1.009555494
0.999651086,1.011073001,5041.251356,1.011073001
0.984066797,0.995338056,5041.25953,0.995338056
0.994185717,1.005600402,5041.267702,1.005600402
0.990497233,1.001897403,5041.275875,1.001897403
0.980812903,0.992129344,5041.284046,0.992129344
0.982885602,0.994253541,5041.292218,0.994253541
0.979694238,0.991052532,5041.300388,0.991052532
0.975817118,0.987157394,5041.308559,0.987157394
0.977744692,0.989134101,5041.316728,0.989134101
0.970986286,0.982323263,5041.324897,0.982323263
0.966936208,0.978251814,5041.333066,0.978251814
0.959140232,0.970452576,5041.341234,0.970452576
0.952624827,0.963947129,5041.349402,0.963947129
0.945708001,0.957033695,5041.357569,0.957033695
0.939564664,0.950901278,5041.365736,0.950901278
0.943017568,0.954498997,5041.373902,0.954498997
0.922880921,0.934199128,5041.382067,0.934199128
0.937771482,0.949355033,5041.390232,0.949355033
0.91317375,0.924533495,5041.398397,0.924533495
0.920704186,0.93223776,5041.406561,0.93223776
0.890893961,0.902131155,5041.414725,0.902131155
0.86855205,0.879601156,5041.422888,0.879601156
0.870378386,0.881538324,5041.43105,0.881538324
0.828597055,0.839291593,5041.439212,0.839291593
0.802531393,0.812957157,5041.447374,0.812957157
0.791406404,0.801753899,5041.455535,0.801753899
0.80114455,0.811685982,5041.463695,0.811685982
0.795191224,0.805719992,5041.471855,0.805719992
0.798954053,0.809619958,5041.480015,0.809619958
0.815697663,0.826677403,5041.488174,0.826677403
0.831631314,0.842914444,5041.496332,0.842914444
0.828100971,0.839421885,5041.50449,0.839421885
0.844848296,0.856480834,5041.512648,0.856480834
0.846482072,0.858204641,5041.520805,0.858204641
0.837620085,0.849286274,5041.528961,0.849286274
0.835825199,0.847532117,5041.537117,0.847532117
0.81995185,0.831508725,5041.545273,0.831508725
0.810258607,0.821741716,5041.553428,0.821741716
0.824759936,0.836512057,5041.561582,0.836512057
0.799431823,0.810891937,5041.569736,0.810891937
0.804092112,0.815680067,5041.577889,0.815680067
0.799373739,0.810953895,5041.586042,0.810953895
0.795917532,0.807507078,5041.594195,0.807507078
0.785180526,0.796671887,5041.602346,0.796671887
0.759513367,0.770684879,5041.610498,0.770684879
0.755522401,0.76669024,5041.618649,0.76669024
0.717279935,0.727934281,5041.626799,0.727934281
0.708315865,0.718887767,5041.634949,0.718887767
0.668139003,0.678158658,5041.643098,0.678158658
0.618370176,0.627686976,5041.651247,0.627686976
0.583609535,0.592443295,5041.659395,0.592443295
0.537303569,0.545473553,5041.667543,0.545473553
0.494602924,0.5021575,5041.67569,0.5021575
0.449228777,0.456120807,5041.683837,0.456120807
0.405736621,0.411988701,5041.691983,0.411988701
0.371073819,0.376816526,5041.700129,0.376816526
0.34521093,0.350576211,5041.708274,0.350576211
0.330419246,0.335576292,5041.716419,0.335576292
0.312696801,0.317597562,5041.724563,0.317597562
0.297509082,0.302190979,5041.732707,0.302190979
0.291575054,0.296182192,5041.74085,0.296182192
0.292344277,0.296982086,5041.748993,0.296982086
0.288103357,0.292691981,5041.757135,0.292691981
0.306344594,0.311242828,5041.765277,0.311242828
0.327092837,0.332343027,5041.773418,0.332343027
0.355551481,0.361280249,5041.781559,0.361280249
0.389059253,0.395351555,5041.789699,0.395351555
0.413322365,0.420032001,5041.797839,0.420032001
0.44028349,0.447457136,5041.805978,0.447457136
0.463725381,0.471308497,5041.814116,0.471308497
0.475426972,0.483229447,5041.822255,0.483229447
0.474995687,0.48281885,5041.830392,0.48281885
0.45899943,0.466585766,5041.838529,0.466585766
0.445850236,0.453244921,5041.846666,0.453244921
0.414488012,0.421386234,5041.854802,0.421386234
0.378469464,0.384789722,5041.862938,0.384789722
0.35290942,0.358822726,5041.871073,0.358822726
0.317131655,0.322463219,5041.879207,0.322463219
0.283506062,0.288288074,5041.887341,0.288288074
0.250986908,0.255234259,5041.895475,0.255234259
0.237620614,0.241654798,5041.903608,0.241654798
0.223372247,0.227176692,5041.91174,0.227176692
0.222654337,0.226458597,5041.919872,0.226458597
0.224484713,0.228332311,5041.928004,0.228332311
0.229018798,0.232956335,5041.936135,0.232956335
0.262750233,0.267281655,5041.944266,0.267281655
0.303635774,0.308888316,5041.952396,0.308888316
0.340902002,0.346817061,5041.960525,0.346817061
0.412695498,0.41987774,5041.968654,0.41987774
0.473923749,0.482196075,5041.976782,0.482196075
0.538860604,0.548294106,5041.98491,0.548294106
0.620728388,0.631626819,5041.993038,0.631626819
0.681441268,0.693440275,5042.001165,0.693440275
0.739726712,0.75278937,5042.009291,0.75278937
0.786374258,0.80030012,5042.017417,0.80030012
0.818818512,0.83335978,5042.025543,0.83335978
0.858630699,0.873921571,5042.033668,0.873921571
0.862001243,0.877394641,5042.041792,0.877394641
0.876385266,0.892078491,5042.049916,0.892078491
0.894214981,0.910271057,5042.058039,0.910271057
0.900186626,0.916393546,5042.066162,0.916393546
0.890824247,0.906905521,5042.074284,0.906905521
0.885004088,0.901022689,5042.082406,0.901022689
0.894842014,0.911081303,5042.090528,0.911081303
0.880029117,0.896041261,5042.098649,0.896041261
0.87513109,0.891095318,5042.106769,0.891095318
0.848149929,0.863661672,5042.114889,0.863661672
0.839827499,0.855226127,5042.123008,0.855226127
0.819894624,0.834965723,5042.131127,0.834965723
0.793919606,0.808549775,5042.139245,0.808549775
0.762387601,0.776471593,5042.147363,0.776471593
0.742024226,0.755765795,5042.15548,0.755765795
0.725633888,0.739104751,5042.163597,0.739104751
0.711666308,0.724909883,5042.171713,0.724909883
0.700267033,0.713329795,5042.179829,0.713329795
0.686284703,0.699117154,5042.187944,0.699117154
0.678638021,0.691357494,5042.196059,0.691357494
0.69083597,0.703814428,5042.204173,0.703814428
0.684541782,0.697431908,5042.212287,0.697431908
0.679710219,0.692538894,5042.2204,0.692538894
0.68521551,0.698177685,5042.228513,0.698177685
0.677004309,0.689840219,5042.236625,0.689840219
0.672385069,0.685162099,5042.244737,0.685162099
0.678132448,0.691047463,5042.252848,0.691047463
0.650958114,0.66338305,5042.260959,0.66338305
0.643448466,0.655757038,5042.269069,0.655757038
0.643304196,0.655636814,5042.277179,0.655636814
0.623296557,0.635271427,5042.285288,0.635271427
0.626486675,0.638548619,5042.293396,0.638548619
0.637271711,0.649567374,5042.301505,0.649567374
0.652700859,0.665320748,5042.309612,0.665320748
0.666991778,0.679914926,5042.317719,0.679914926
0.669490006,0.682488436,5042.325826,0.682488436
0.678650505,0.691853863,5042.333932,0.691853863
0.70855768,0.722370976,5042.342038,0.722370976
0.703207841,0.716944536,5042.350143,0.716944536
0.707298411,0.721142683,5042.358247,0.721142683
0.695897187,0.709545346,5042.366351,0.709545346
0.67830206,0.69163133,5042.374455,0.69163133
0.653354195,0.666218275,5042.382558,0.666218275
0.619916104,0.63214543,5042.390661,0.63214543
0.601553864,0.613443713,5042.398763,0.613443713
0.544945665,0.555737118,5042.406864,0.555737118
0.508937189,0.519034567,5042.414965,0.519034567
0.455934427,0.464997121,5042.423066,0.464997121
0.410056594,0.418222456,5042.431166,0.418222456
0.371129196,0.378533418,5042.439265,0.378533418
0.338999665,0.345775183,5042.447364,0.345775183
0.320185008,0.326596013,5042.455463,0.326596013
0.304318973,0.310423175,5042.463561,0.310423175
0.297795076,0.303778984,5042.471658,0.303778984
0.302828435,0.30892415,5042.479755,0.30892415
0.319374845,0.325814791,5042.487852,0.325814791
0.335192646,0.341963173,5042.495948,0.341963173
0.362513851,0.369848714,5042.504043,0.369848714
0.377151053,0.384794956,5042.512138,0.384794956
0.40127652,0.40942298,5042.520232,0.40942298
0.390296919,0.398233597,5042.528326,0.398233597
0.383613958,0.391427529,5042.53642,0.391427529
0.380986661,0.388759319,5042.544513,0.388759319
0.351885158,0.359075645,5042.552605,0.359075645
0.324540558,0.331182836,5042.560697,0.331182836
0.291157303,0.297125724,5042.568788,0.297125724
0.270848718,0.276409494,5042.576879,0.276409494
0.240821553,0.245773477,5042.584969,0.245773477
0.221323169,0.22588111,5042.593059,0.22588111
0.206212958,0.210466141,5042.601149,0.210466141
0.200696395,0.204841991,5042.609238,0.204841991
0.201026714,0.205185282,5042.617326,0.205185282
0.20846818,0.212787004,5042.625414,0.212787004
0.22795607,0.232685466,5042.633501,0.232685466
0.255687293,0.260999633,5042.641588,0.260999633
0.277635117,0.283411637,5042.649674,0.283411637
0.313393224,0.319922875,5042.65776,0.319922875
0.361916534,0.369467638,5042.665845,0.369467638
0.386566765,0.394643232,5042.67393,0.394643232
0.433447262,0.442515465,5042.682014,0.442515465
0.457513819,0.467098342,5042.690098,0.467098342
0.504096289,0.514670655,5042.698181,0.514670655
0.546860962,0.558347405,5042.706264,0.558347405
0.59085173,0.60327821,5042.714346,0.60327821
0.631322328,0.644616921,5042.722428,0.644616921
0.671763109,0.685927163,5042.730509,0.685927163
0.722889951,0.738151001,5042.73859,0.738151001
0.764607604,0.780769222,5042.74667,0.780769222
0.79600699,0.812852742,5042.75475,0.812852742
0.820485107,0.83786971,5042.762829,0.83786971
0.856642481,0.874814682,5042.770908,0.874814682
0.882916075,0.901667507,5042.778986,0.901667507
0.903937507,0.923157526,5042.787064,0.923157526
0.904789947,0.924049969,5042.795141,0.924049969
0.931763558,0.951620009,5042.803217,0.951620009
0.940521061,0.960586315,5042.811294,0.960586315
0.948639229,0.968899753,5042.819369,0.968899753
0.942658706,0.96281315,5042.827444,0.96281315
0.963256612,0.983873275,5042.835519,0.983873275
0.962157126,0.982771764,5042.843593,0.982771764
0.958098463,0.978647263,5042.851667,0.978647263
0.963943391,0.9846385,5042.85974,0.9846385
0.964588462,0.985318088,5042.867813,0.985318088
0.964832314,0.985587549,5042.875885,0.985587549
0.945747885,0.966125454,5042.883956,0.966125454
0.94929653,0.969783279,5042.892027,0.969783279
0.93296387,0.953130027,5042.900098,0.953130027
0.936792577,0.957073226,5042.908168,0.957073226
0.922321908,0.942320248,5042.916237,0.942320248
0.914145429,0.933996908,5042.924307,0.933996908
0.905123275,0.924808679,5042.932375,0.924808679
0.896569054,0.916097713,5042.940443,0.916097713
0.853759861,0.872383714,5042.948511,0.872383714
0.825475625,0.843508965,5042.956578,0.843508965
0.788108658,0.805350718,5042.964644,0.805350718
0.758591505,0.775211666,5042.97271,0.775211666
0.693494701,0.708710253,5042.980776,0.708710253
0.642261901,0.656373201,5042.988841,0.656373201
0.594934344,0.608023971,5042.996905,0.608023971
0.537323073,0.549161395,5043.004969,0.549161395
0.498837586,0.509842924,5043.013033,0.509842924
0.463219032,0.473452274,5043.021096,0.473452274
0.436866568,0.446530444,5043.029158,0.446530444
0.426053111,0.435490135,5043.03722,0.435490135
0.434159018,0.443788038,5043.045281,0.443788038
0.468620481,0.479027097,5043.053342,0.479027097
0.500447393,0.511574823,5043.061403,0.511574823
0.531161179,0.542986257,5043.069463,0.542986257
0.589425077,0.602563422,5043.077522,0.602563422
0.649160731,0.663648177,5043.085581,0.663648177
0.704799656,0.720547674,5043.093639,0.720547674
0.768184929,0.785369542,5043.101697,0.785369542
0.79401834,0.811801604,5043.109755,0.811801604
0.822713953,0.841161128,5043.117812,0.841161128
0.861762197,0.881106881,5043.125868,0.881106881
0.899111695,0.919317409,5043.133924,0.919317409
0.914067757,0.93463227,5043.141979,0.93463227
0.924181137,0.944995819,5043.150034,0.944995819
0.947318971,0.968677665,5043.158088,0.968677665
0.949524586,0.970955646,5043.166142,0.970955646
0.944923118,0.966272535,5043.174195,0.966272535
0.94600663,0.967402454,5043.182248,0.967402454
0.944543916,0.965928236,5043.190301,0.965928236
0.938637359,0.959909083,5043.198352,0.959909083
0.936298502,0.957537985,5043.206404,0.957537985
0.935997807,0.957250911,5043.214455,0.957250911
0.931629726,0.952803678,5043.222505,0.952803678
0.936479447,0.957783442,5043.230555,0.957783442
0.943334067,0.964813642,5043.238604,0.964813642
0.943095114,0.964588567,5043.246653,0.964588567
0.934012218,0.955317482,5043.254701,0.955317482
0.945829328,0.967422874,5043.262749,0.967422874
0.954495909,0.976305887,5043.270796,0.976305887
0.941843997,0.963382884,5043.278843,0.963382884
0.965029755,0.987116984,5043.286889,0.987116984
0.971683529,0.99394129,5043.294935,0.99394129
0.948513515,0.970256622,5043.30298,0.970256622
0.95982528,0.981843635,5043.311025,0.981843635
0.963301454,0.985415215,5043.319069,0.985415215
0.956812525,0.978792543,5043.327112,0.978792543
0.944627403,0.966342197,5043.335156,0.966342197
0.946412666,0.968182884,5043.343198,0.968182884
0.956709843,0.978731127,5043.35124,0.978731127
0.94777833,0.969607762,5043.359282,0.969607762
0.950951498,0.972867452,5043.367323,0.972867452
0.948116984,0.969980671,5043.375364,0.969980671
0.936123454,0.957723123,5043.383404,0.957723123
0.925656092,0.947026323,5043.391444,0.947026323
0.940086742,0.961802055,5043.399483,0.961802055
0.930627806,0.952136094,5043.407521,0.952136094
0.939853009,0.96158575,5043.41556,0.96158575
0.936893808,0.958568985,5043.423597,0.958568985
0.937551044,0.959251955,5043.431634,0.959251955
0.94382885,0.965685323,5043.439671,0.965685323
0.939075708,0.960831966,5043.447707,0.960831966
0.954487459,0.976610437,5043.455743,0.976610437
0.957347138,0.979545737,5043.463778,0.979545737
0.950972815,0.973032531,5043.471812,0.973032531
0.944737119,0.966660697,5043.479846,0.966660697
0.943381527,0.965281796,5043.48788,0.965281796
0.955597086,0.97778883,5043.495913,0.97778883
0.957033025,0.979265664,5043.503946,0.979265664
0.948370964,0.970409498,5043.511978,0.970409498
0.954325125,0.976508829,5043.520009,0.976508829
0.940805241,0.962681022,5043.52804,0.962681022
0.945104953,0.967086735,5043.536071,0.967086735
0.938166111,0.959992126,5043.544101,0.959992126
0.95383787,0.976033831,5043.55213,0.976033831
0.93990164,0.961778214,5043.560159,0.961778214
0.952304767,0.97447464,5043.568188,0.97447464
0.947206546,0.969261952,5043.576216,0.969261952
0.969364806,0.991940105,5043.584243,0.991940105
0.962737929,0.985162442,5043.59227,0.985162442
0.966927453,0.989452734,5043.600297,0.989452734
0.968418455,0.990981283,5043.608323,0.990981283
0.972366645,0.995023904,5043.616348,0.995023904
0.968105277,0.990665295,5043.624373,0.990665295
0.972628763,0.995295875,5043.632397,0.995295875
0.964283205,0.98675711,5043.640421,0.98675711
0.9593813,0.981741861,5043.648445,0.981741861
0.972333459,0.994996429,5043.656468,0.994996429
0.959639056,0.982006288,5043.66449,0.982006288
0.953126157,0.975341348,5043.672512,0.975341348
0.956681932,0.978979377,5043.680533,0.978979377
0.946774725,0.968840267,5043.688554,0.968840267
0.929195357,0.950849845,5043.696575,0.950849845
0.919056158,0.940472652,5043.704595,0.940472652
0.927317361,0.948924269,5043.712614,0.948924269
0.915802293,0.937138457,5043.720633,0.937138457
0.912541915,0.93379932,5043.728651,0.93379932
0.923823612,0.945340611,5043.736669,0.945340611
0.931788937,0.953487841,5043.744686,0.953487841
0.942101278,0.964036286,5043.752703,0.964036286
0.961597956,0.983982386,5043.76072,0.983982386
0.953112597,0.97529463,5043.768735,0.97529463
0.948423602,0.970491267,5043.776751,0.970491267
0.967802385,0.990315204,5043.784766,0.990315204
0.95048254,0.972586433,5043.79278,0.972586433
0.973436045,0.996067145,5043.800794,0.996067145
0.955975865,0.978194174,5043.808807,0.978194174
0.962431164,0.984792189,5043.81682,0.984792189
0.965903879,0.988337844,5043.824832,0.988337844
0.953705227,0.975847821,5043.832844,0.975847821
0.973580058,0.996175472,5043.840855,0.996175472
0.976289872,0.998941801,5043.848866,0.998941801
0.963603123,0.985953423,5043.856876,0.985953423
0.959076903,0.981314579,5043.864886,0.981314579
0.978105335,1.00077601,5043.872895,1.00077601
0.976931848,0.999567431,5043.880904,0.999567431
0.969531456,0.991988637,5043.888912,0.991988637
0.97098439,0.99346787,5043.89692,0.99346787
0.96717366,0.989561165,5043.904927,0.989561165
0.95157318,0.973591562,5043.912934,0.973591562
0.959793223,0.981993317,5043.92094,0.981993317
0.948400147,0.970327923,5043.928946,0.970327923
0.936472738,0.958115659,5043.936951,0.958115659
0.924081026,0.945428201,5043.944956,0.945428201
0.91988818,0.941128785,5043.95296,0.941128785
0.914956368,0.936073041,5043.960964,0.936073041
0.926627459,0.948002913,5043.968967,0.948002913
